source,filename,duration,type
tokyo01.zip,crossing_Shinjuku2.mp3,187.60151927437641,zip
tokyo01.zip,crossing_Shinjuku3.mp3,77.82467120181406,zip
tokyo01.zip,crowded_Observatory.mp3,201.91414965986394,zip
tokyo01.zip,employee_cafeteria1.mp3,54.62444444444444,zip
tokyo01.zip,employee_cafeteria2.mp3,373.9783446712018,zip
tokyo01.zip,employee_cafeteria3.mp3,312.4298185941043,zip
tokyo01.zip,Haneda_AP1_bdgt.mp3,508.1339229024943,zip
tokyo01.zip,Haneda_AP2_bdgt.mp3,217.99342403628117,zip
tokyo01.zip,Haneda_ap_obs_deck1.mp3,411.5268027210884,zip
tokyo01.zip,Haneda_ap_obs_deck2.mp3,87.92090702947846,zip
tokyo01.zip,Keisei_Skyliner.mp3,570.2604988662132,zip
tokyo01.zip,Narita_AP1_arvl.mp3,118.13689342403629,zip
tokyo01.zip,Narita_AP1_bdgt.mp3,242.23056689342403,zip
tokyo01.zip,Narita_AP2_arvl.mp3,134.15637188208618,zip
tokyo01.zip,Narita_AP2_bdgt.mp3,334.3673469387755,zip
tokyo01.zip,Narita_AP3_arvl.mp3,90.489410430839,zip
tokyo01.zip,Narita_Ap_St1.mp3,313.83807256235826,zip
tokyo01.zip,Narita_Ap_St2.mp3,172.6808843537415,zip
tokyo01.zip,Narita_Express1.mp3,550.5443537414966,zip
tokyo01.zip,Narita_Express2.mp3,120.57809523809524,zip
tokyo01.zip,pass_ticket_gate.mp3,0.6841723356009071,zip
tokyo01.zip,Shinjuku_BD_evg1.mp3,130.8948299319728,zip
tokyo01.zip,Shinjuku_BD_evg2.mp3,159.84408163265306,zip
tokyo01.zip,Shinjuku_BD_morn.mp3,597.20641723356,zip
tokyo01.zip,Shinjuku_BD_night.mp3,951.0836507936508,zip
tokyo01.zip,Shinjuku_Keio_St.mp3,242.29185941043085,zip
tokyo01.zip,Shinjuku_St1_evg.mp3,109.22666666666667,zip
tokyo01.zip,Shinjuku_St2_evg.mp3,625.5210657596372,zip
tokyo01.zip,Shinjuku_St3_evg.mp3,283.5115646258503,zip
tokyo01.zip,Shinjuku_St4_evg.mp3,960.5218367346939,zip
tokyo01.zip,Shinjuku_St5_evg.mp3,531.5279138321996,zip
tokyo01.zip,Shinjuku_St_back.mp3,748.4393424036281,zip
tokyo01.zip,Shinjuku_St_morn.mp3,331.4015873015873,zip
tokyo01.zip,Tokyo_St1_morn.mp3,223.05986394557823,zip
tokyo01.zip,Tokyo_St2_morn.mp3,446.5661678004535,zip
tokyo01.zip,Tokyo_St3_morn.mp3,356.33244897959185,zip
tokyo01.zip,Tokyo_St4_morn.mp3,470.2935827664399,zip
tokyo01.zip,Tokyo_St_evg.mp3,1063.8484807256236,zip
tokyo01.zip,Ueno_zoo1.mp3,338.6127437641723,zip
tokyo01.zip,Ueno_zoo2.mp3,230.74560090702948,zip
tokyo01.zip,Ueno_zoo3.mp3,154.67077097505668,zip
tokyo01.zip,Ueno_zoo4.mp3,469.37655328798184,zip
tokyo01.zip,under_rwy_brdg1.mp3,359.9239229024943,zip
tokyo01.zip,under_rwy_brdg2.mp3,385.0913605442177,zip
tokyo01.zip,under_rwy_brdg3.mp3,299.1426530612245,zip
tokyo01.zip,walk_rush_hour1.mp3,360.0050113378685,zip
