sequential_number,sequential_filename,original_filename,source,original_path,duration_seconds,duration_minutes,csv_path
446,sound_446.mp3,振り子時計　ハードウェア01-12(遠い　チクタク).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　ハードウェア01/振り子時計　ハードウェア01-12(遠い　チクタク).mp3,16.99984126984127,0.2833306878306878,振り子時計　ハードウェア01/振り子時計　ハードウェア01-12(遠い　チクタク).mp3
447,sound_447.mp3,振り子時計　ハードウェア01-13(遠い　巻き上げる).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　ハードウェア01/振り子時計　ハードウェア01-13(遠い　巻き上げる).mp3,6.638276643990929,0.1106379440665154,振り子時計　ハードウェア01/振り子時計　ハードウェア01-13(遠い　巻き上げる).mp3
448,sound_448.mp3,振り子時計　チャイム03-14(遠い　高　セット).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-14(遠い　高　セット).mp3,39.78224489795918,0.6630374149659863,振り子時計　チャイム04/振り子時計　チャイム03-14(遠い　高　セット).mp3
449,sound_449.mp3,振り子時計　チャイム03-09(遠い　低).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-09(遠い　低).mp3,18.358866213151927,0.3059811035525321,振り子時計　チャイム04/振り子時計　チャイム03-09(遠い　低).mp3
450,sound_450.mp3,振り子時計　チャイム02-02(ノイズ除去　中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム02-02(ノイズ除去　中).mp3,10.34952380952381,0.1724920634920635,振り子時計　チャイム04/振り子時計　チャイム02-02(ノイズ除去　中).mp3
451,sound_451.mp3,振り子時計　チャイム03-11(遠い　高).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-11(遠い　高).mp3,13.517052154195012,0.2252842025699168,振り子時計　チャイム04/振り子時計　チャイム03-11(遠い　高).mp3
452,sound_452.mp3,振り子時計　チャイム03-13(遠い　低　セット).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-13(遠い　低　セット).mp3,51.637142857142855,0.8606190476190476,振り子時計　チャイム04/振り子時計　チャイム03-13(遠い　低　セット).mp3
453,sound_453.mp3,振り子時計　チャイム03-06(低　セット).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-06(低　セット).mp3,51.637142857142855,0.8606190476190476,振り子時計　チャイム04/振り子時計　チャイム03-06(低　セット).mp3
454,sound_454.mp3,振り子時計　チャイム03-08(遠い　低).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-08(遠い　低).mp3,13.13514739229025,0.2189191232048375,振り子時計　チャイム04/振り子時計　チャイム03-08(遠い　低).mp3
455,sound_455.mp3,振り子時計　チャイム03-12(遠い　駆動音).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-12(遠い　駆動音).mp3,12.353106575963718,0.2058851095993953,振り子時計　チャイム04/振り子時計　チャイム03-12(遠い　駆動音).mp3
456,sound_456.mp3,振り子時計　チャイム03-10(遠い　高).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-10(遠い　高).mp3,10.043356009070294,0.1673892668178382,振り子時計　チャイム04/振り子時計　チャイム03-10(遠い　高).mp3
457,sound_457.mp3,振り子時計　チャイム02-01(ノイズ除去　短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム02-01(ノイズ除去　短).mp3,9.225056689342404,0.1537509448223734,振り子時計　チャイム04/振り子時計　チャイム02-01(ノイズ除去　短).mp3
458,sound_458.mp3,振り子時計　チャイム03-07(高　セット).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム04/振り子時計　チャイム03-07(高　セット).mp3,39.78224489795918,0.6630374149659863,振り子時計　チャイム04/振り子時計　チャイム03-07(高　セット).mp3
459,sound_459.mp3,振り子時計　チャイム02-07(All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-07(All).mp3,263.3374829931973,4.388958049886622,振り子時計　チャイム03/振り子時計　チャイム02-07(All).mp3
460,sound_460.mp3,振り子時計　チャイム02-10(遠い　長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-10(遠い　長).mp3,16.055895691609976,0.2675982615268329,振り子時計　チャイム03/振り子時計　チャイム02-10(遠い　長).mp3
461,sound_461.mp3,振り子時計　チャイム02-11(遠い　All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-11(遠い　All).mp3,249.18081632653065,4.153013605442177,振り子時計　チャイム03/振り子時計　チャイム02-11(遠い　All).mp3
462,sound_462.mp3,振り子時計　チャイム02-08(遠い　短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-08(遠い　短).mp3,11.337891156462584,0.1889648526077097,振り子時計　チャイム03/振り子時計　チャイム02-08(遠い　短).mp3
463,sound_463.mp3,振り子時計　チャイム02-03(ノイズ除去　長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-03(ノイズ除去　長).mp3,11.896009070294784,0.1982668178382464,振り子時計　チャイム03/振り子時計　チャイム02-03(ノイズ除去　長).mp3
464,sound_464.mp3,振り子時計　チャイム01-2(中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム01-2(中).mp3,8.668571428571429,0.1444761904761904,振り子時計　チャイム03/振り子時計　チャイム01-2(中).mp3
465,sound_465.mp3,振り子時計　チャイム01-1(短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム01-1(短).mp3,7.0685714285714285,0.1178095238095238,振り子時計　チャイム03/振り子時計　チャイム01-1(短).mp3
466,sound_466.mp3,振り子時計　チャイム02-09(遠い　中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-09(遠い　中).mp3,12.660181405895692,0.2110030234315948,振り子時計　チャイム03/振り子時計　チャイム02-09(遠い　中).mp3
467,sound_467.mp3,振り子時計　チャイム02-06(長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-06(長).mp3,17.22721088435374,0.2871201814058957,振り子時計　チャイム03/振り子時計　チャイム02-06(長).mp3
468,sound_468.mp3,振り子時計　チャイム02-04(短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-04(短).mp3,12.836417233560091,0.2139402872260015,振り子時計　チャイム03/振り子時計　チャイム02-04(短).mp3
469,sound_469.mp3,振り子時計　チャイム02-05(中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム03/振り子時計　チャイム02-05(中).mp3,13.7418820861678,0.2290313681027966,振り子時計　チャイム03/振り子時計　チャイム02-05(中).mp3
470,sound_470.mp3,振り子時計　ハードウェア02-01(チクタク).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　ハードウェア02-01(チクタク).mp3,14.0,0.2333333333333333,振り子時計　チャイム02/振り子時計　ハードウェア02-01(チクタク).mp3
471,sound_471.mp3,振り子時計　チャイム01-4(All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-4(All).mp3,173.7435827664399,2.895726379440666,振り子時計　チャイム02/振り子時計　チャイム01-4(All).mp3
472,sound_472.mp3,振り子時計　チャイム01-5(遠い　短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-5(遠い　短).mp3,7.0685714285714285,0.1178095238095238,振り子時計　チャイム02/振り子時計　チャイム01-5(遠い　短).mp3
473,sound_473.mp3,振り子時計　チャイム01-6(遠い　中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-6(遠い　中).mp3,8.668571428571429,0.1444761904761904,振り子時計　チャイム02/振り子時計　チャイム01-6(遠い　中).mp3
474,sound_474.mp3,振り子時計　チャイム01-8(遠い　All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-8(遠い　All).mp3,173.7435827664399,2.895726379440666,振り子時計　チャイム02/振り子時計　チャイム01-8(遠い　All).mp3
475,sound_475.mp3,振り子時計　チャイム01-7(遠い　長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-7(遠い　長).mp3,11.329909297052154,0.1888318216175359,振り子時計　チャイム02/振り子時計　チャイム01-7(遠い　長).mp3
476,sound_476.mp3,振り子時計　チャイム01-3(長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム02/振り子時計　チャイム01-3(長).mp3,11.329909297052154,0.1888318216175359,振り子時計　チャイム02/振り子時計　チャイム01-3(長).mp3
477,sound_477.mp3,振り子時計　チャイム04-10(遠い　長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-10(遠い　長).mp3,14.340204081632653,0.2390034013605442,振り子時計　チャイム05/振り子時計　チャイム04-10(遠い　長).mp3
478,sound_478.mp3,振り子時計　チャイム03-03(高).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム03-03(高).mp3,10.043356009070294,0.1673892668178382,振り子時計　チャイム05/振り子時計　チャイム03-03(高).mp3
479,sound_479.mp3,振り子時計　チャイム03-01(低).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム03-01(低).mp3,13.13514739229025,0.2189191232048375,振り子時計　チャイム05/振り子時計　チャイム03-01(低).mp3
480,sound_480.mp3,振り子時計　チャイム04-11(遠い　All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-11(遠い　All).mp3,209.16142857142856,3.486023809523809,振り子時計　チャイム05/振り子時計　チャイム04-11(遠い　All).mp3
481,sound_481.mp3,振り子時計　チャイム04-08(遠い　短).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-08(遠い　短).mp3,10.736893424036282,0.178948223733938,振り子時計　チャイム05/振り子時計　チャイム04-08(遠い　短).mp3
482,sound_482.mp3,振り子時計　チャイム04-07(All).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-07(All).mp3,209.16142857142856,3.486023809523809,振り子時計　チャイム05/振り子時計　チャイム04-07(All).mp3
483,sound_483.mp3,振り子時計　チャイム03-05(駆動音).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム03-05(駆動音).mp3,12.353106575963718,0.2058851095993953,振り子時計　チャイム05/振り子時計　チャイム03-05(駆動音).mp3
484,sound_484.mp3,振り子時計　チャイム04-09(遠い　中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-09(遠い　中).mp3,12.090793650793652,0.2015132275132275,振り子時計　チャイム05/振り子時計　チャイム04-09(遠い　中).mp3
485,sound_485.mp3,振り子時計　チャイム04-05(中).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-05(中).mp3,12.304852607709751,0.2050808767951625,振り子時計　チャイム05/振り子時計　チャイム04-05(中).mp3
486,sound_486.mp3,振り子時計　チャイム04-06(長).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム04-06(長).mp3,14.520861678004534,0.2420143613000755,振り子時計　チャイム05/振り子時計　チャイム04-06(長).mp3
487,sound_487.mp3,振り子時計　チャイム03-04(高).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム03-04(高).mp3,13.517052154195012,0.2252842025699168,振り子時計　チャイム05/振り子時計　チャイム03-04(高).mp3
488,sound_488.mp3,振り子時計　チャイム03-02(低).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　チャイム05/振り子時計　チャイム03-02(低).mp3,18.358866213151927,0.3059811035525321,振り子時計　チャイム05/振り子時計　チャイム03-02(低).mp3
489,sound_489.mp3,振り子時計　ハードウェア01-02(巻き上げる).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　ハードウェア02/振り子時計　ハードウェア01-02(巻き上げる).mp3,6.638276643990929,0.1106379440665154,振り子時計　ハードウェア02/振り子時計　ハードウェア01-02(巻き上げる).mp3
490,sound_490.mp3,振り子時計　ハードウェア01-01(チクタク).mp3,otologic_sounds_smart/Pendulum Clock,otologic_sounds_smart/Pendulum Clock/振り子時計　ハードウェア02/振り子時計　ハードウェア01-01(チクタク).mp3,16.99984126984127,0.2833306878306878,振り子時計　ハードウェア02/振り子時計　ハードウェア01-01(チクタク).mp3
491,sound_491.mp3,ニュース　テロップ02-1.mp3,otologic_sounds_smart/News Accent,otologic_sounds_smart/News Accent/ニュース　テロップ03/ニュース　テロップ02-1.mp3,6.3841269841269845,0.1064021164021164,ニュース　テロップ03/ニュース　テロップ02-1.mp3
492,sound_492.mp3,ニュース　テロップ01-1.mp3,otologic_sounds_smart/News Accent,otologic_sounds_smart/News Accent/ニュース　テロップ01/ニュース　テロップ01-1.mp3,5.4,0.09,ニュース　テロップ01/ニュース　テロップ01-1.mp3
493,sound_493.mp3,横断歩道　誘導音02-1.mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音03/横断歩道　誘導音02-1.mp3,30.389342403628117,0.5064890400604686,横断歩道　誘導音03/横断歩道　誘導音02-1.mp3
494,sound_494.mp3,横断歩道　誘導音02-2.mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音03/横断歩道　誘導音02-2.mp3,17.45768707482993,0.2909614512471655,横断歩道　誘導音03/横断歩道　誘導音02-2.mp3
495,sound_495.mp3,横断歩道　誘導音02-3.mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音02/横断歩道　誘導音02-3.mp3,31.533174603174604,0.52555291005291,横断歩道　誘導音02/横断歩道　誘導音02-3.mp3
496,sound_496.mp3,横断歩道　誘導音02-4.mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音02/横断歩道　誘導音02-4.mp3,18.5821768707483,0.309702947845805,横断歩道　誘導音02/横断歩道　誘導音02-4.mp3
497,sound_497.mp3,横断歩道　誘導音01-1(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音02/横断歩道　誘導音01-1(ループ).mp3,12.113560090702949,0.2018926681783824,横断歩道　誘導音02/横断歩道　誘導音01-1(ループ).mp3
498,sound_498.mp3,横断歩道　誘導音03-1(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/効果音＞設備・横断歩道/横断歩道　誘導音03-1(ループ).mp3,6.0,0.1,効果音＞設備・横断歩道/横断歩道　誘導音03-1(ループ).mp3
499,sound_499.mp3,横断歩道　誘導音03-3(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/効果音＞設備・横断歩道/横断歩道　誘導音03-3(ループ).mp3,6.0,0.1,効果音＞設備・横断歩道/横断歩道　誘導音03-3(ループ).mp3
500,sound_500.mp3,横断歩道　誘導音03-2(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/効果音＞設備・横断歩道/横断歩道　誘導音03-2(ループ).mp3,6.3750113378684805,0.1062501889644746,効果音＞設備・横断歩道/横断歩道　誘導音03-2(ループ).mp3
501,sound_501.mp3,横断歩道　誘導音03-4(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/効果音＞設備・横断歩道/横断歩道　誘導音03-4(ループ).mp3,6.000725623582767,0.1000120937263794,効果音＞設備・横断歩道/横断歩道　誘導音03-4(ループ).mp3
502,sound_502.mp3,横断歩道　誘導音01-2(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音01/横断歩道　誘導音01-2(ループ).mp3,12.113560090702949,0.2018926681783824,横断歩道　誘導音01/横断歩道　誘導音01-2(ループ).mp3
503,sound_503.mp3,横断歩道　誘導音01-4(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音01/横断歩道　誘導音01-4(ループ).mp3,8.005283446712019,0.1334213907785336,横断歩道　誘導音01/横断歩道　誘導音01-4(ループ).mp3
504,sound_504.mp3,横断歩道　誘導音01-3(ループ).mp3,otologic_sounds_smart/Facility Road,otologic_sounds_smart/Facility Road/横断歩道　誘導音01/横断歩道　誘導音01-3(ループ).mp3,8.0,0.1333333333333333,横断歩道　誘導音01/横断歩道　誘導音01-3(ループ).mp3
505,sound_505.mp3,鉛筆削り02-1(削る).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆削り01/鉛筆削り02-1(削る).mp3,6.5265759637188205,0.1087762660619803,鉛筆削り01/鉛筆削り02-1(削る).mp3
506,sound_506.mp3,鉛筆削り02-2(削る).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆削り01/鉛筆削り02-2(削る).mp3,8.961383219954648,0.1493563869992441,鉛筆削り01/鉛筆削り02-2(削る).mp3
507,sound_507.mp3,鉛筆削り01-1(削る).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆削り01/鉛筆削り01-1(削る).mp3,8.021791383219954,0.1336965230536659,鉛筆削り01/鉛筆削り01-1(削る).mp3
508,sound_508.mp3,フェルトペン02-2(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/フェルトペン02/フェルトペン02-2(書く).mp3,14.20748299319728,0.2367913832199546,フェルトペン02/フェルトペン02-2(書く).mp3
509,sound_509.mp3,フェルトペン02-1(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/フェルトペン02/フェルトペン02-1(書く).mp3,21.80199546485261,0.3633665910808767,フェルトペン02/フェルトペン02-1(書く).mp3
510,sound_510.mp3,シャープペン01-01(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆01/シャープペン01-01(書く).mp3,16.011904761904763,0.2668650793650793,鉛筆01/シャープペン01-01(書く).mp3
511,sound_511.mp3,シャープペン01-02(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆01/シャープペン01-02(書く).mp3,16.02467120181406,0.2670778533635676,鉛筆01/シャープペン01-02(書く).mp3
512,sound_512.mp3,シャープペン01-03(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆01/シャープペン01-03(書く).mp3,15.869637188208618,0.2644939531368103,鉛筆01/シャープペン01-03(書く).mp3
513,sound_513.mp3,ペン立て01-4(ガサゴソ).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/ペン立て01/ペン立て01-4(ガサゴソ).mp3,5.127913832199546,0.0854652305366591,ペン立て01/ペン立て01-4(ガサゴソ).mp3
514,sound_514.mp3,フェルトペン03-01(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/効果音＞筆記用具/フェルトペン03-01(書く).mp3,11.154920634920636,0.1859153439153439,効果音＞筆記用具/フェルトペン03-01(書く).mp3
515,sound_515.mp3,鉛筆01-03(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/効果音＞筆記用具/鉛筆01-03(書く).mp3,17.028049886621314,0.2838008314436885,効果音＞筆記用具/鉛筆01-03(書く).mp3
516,sound_516.mp3,鉛筆01-02(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/効果音＞筆記用具/鉛筆01-02(書く).mp3,21.331065759637188,0.3555177626606198,効果音＞筆記用具/鉛筆01-02(書く).mp3
517,sound_517.mp3,フェルトペン03-02(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/効果音＞筆記用具/フェルトペン03-02(書く).mp3,9.394172335600906,0.1565695389266817,効果音＞筆記用具/フェルトペン03-02(書く).mp3
518,sound_518.mp3,鉛筆01-01(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/効果音＞筆記用具/鉛筆01-01(書く).mp3,18.781020408163265,0.3130170068027211,効果音＞筆記用具/鉛筆01-01(書く).mp3
519,sound_519.mp3,ボールペン01-01(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/シャープペン01/ボールペン01-01(書く).mp3,14.94562358276644,0.2490937263794407,シャープペン01/ボールペン01-01(書く).mp3
520,sound_520.mp3,ボールペン01-03(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/シャープペン01/ボールペン01-03(書く).mp3,13.073310657596371,0.2178885109599395,シャープペン01/ボールペン01-03(書く).mp3
521,sound_521.mp3,ボールペン01-02(書く).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/シャープペン01/ボールペン01-02(書く).mp3,12.729138321995466,0.2121523053665911,シャープペン01/ボールペン01-02(書く).mp3
522,sound_522.mp3,筆箱01-6(ガサガサ).mp3,otologic_sounds_smart/Writing_Material,otologic_sounds_smart/Writing_Material/鉛筆削り03/筆箱01-6(ガサガサ).mp3,6.5,0.1083333333333333,鉛筆削り03/筆箱01-6(ガサガサ).mp3
523,sound_523.mp3,ドアベル　ピンポン02-3.mp3,otologic_sounds_smart/Doorbell,otologic_sounds_smart/Doorbell/ドアベル　メロディー01/ドアベル　ピンポン02-3.mp3,5.66015873015873,0.0943359788359788,ドアベル　メロディー01/ドアベル　ピンポン02-3.mp3
524,sound_524.mp3,ドアベル　ピンポン02-6.mp3,otologic_sounds_smart/Doorbell,otologic_sounds_smart/Doorbell/ドアベル　ピンポン02/ドアベル　ピンポン02-6.mp3,5.66015873015873,0.0943359788359788,ドアベル　ピンポン02/ドアベル　ピンポン02-6.mp3
525,sound_525.mp3,ドアベル　メロディー01-1.mp3,otologic_sounds_smart/Doorbell,otologic_sounds_smart/Doorbell/効果音＞ドアベル/ドアベル　メロディー01-1.mp3,5.543786848072562,0.092396447467876,効果音＞ドアベル/ドアベル　メロディー01-1.mp3
526,sound_526.mp3,ドアベル　メロディー01-2.mp3,otologic_sounds_smart/Doorbell,otologic_sounds_smart/Doorbell/効果音＞ドアベル/ドアベル　メロディー01-2.mp3,5.543786848072562,0.092396447467876,効果音＞ドアベル/ドアベル　メロディー01-2.mp3
527,sound_527.mp3,鳩時計02-05(ベル　リバーブ　中).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/効果音＞鳩時計/鳩時計02-05(ベル　リバーブ　中).mp3,5.12671201814059,0.0854452003023431,効果音＞鳩時計/鳩時計02-05(ベル　リバーブ　中).mp3
528,sound_528.mp3,鳩時計02-03(ベル　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/効果音＞鳩時計/鳩時計02-03(ベル　長).mp3,6.176893424036281,0.102948223733938,効果音＞鳩時計/鳩時計02-03(ベル　長).mp3
529,sound_529.mp3,鳩時計02-06(ベル　リバーブ　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/効果音＞鳩時計/鳩時計02-06(ベル　リバーブ　長).mp3,6.526984126984127,0.1087830687830687,効果音＞鳩時計/鳩時計02-06(ベル　リバーブ　長).mp3
530,sound_530.mp3,鳩時計01-10(遠い　短).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-10(遠い　短).mp3,6.885646258503401,0.1147607709750566,鳩時計01/鳩時計01-10(遠い　短).mp3
531,sound_531.mp3,鳩時計01-07(短).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-07(短).mp3,6.806077097505669,0.1134346182917611,鳩時計01/鳩時計01-07(短).mp3
532,sound_532.mp3,鳩時計01-08(中).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-08(中).mp3,10.50920634920635,0.1751534391534391,鳩時計01/鳩時計01-08(中).mp3
533,sound_533.mp3,鳩時計01-09(長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-09(長).mp3,17.953537414965986,0.2992256235827664,鳩時計01/鳩時計01-09(長).mp3
534,sound_534.mp3,鳩時計01-06(ノイズ除去　リバーブ　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-06(ノイズ除去　リバーブ　長).mp3,8.987619047619047,0.1497936507936507,鳩時計01/鳩時計01-06(ノイズ除去　リバーブ　長).mp3
535,sound_535.mp3,鳩時計01-12(遠い　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-12(遠い　長).mp3,18.079047619047618,0.3013174603174603,鳩時計01/鳩時計01-12(遠い　長).mp3
536,sound_536.mp3,鳩時計01-05(ノイズ除去　リバーブ　中).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-05(ノイズ除去　リバーブ　中).mp3,5.96718820861678,0.0994531368102796,鳩時計01/鳩時計01-05(ノイズ除去　リバーブ　中).mp3
537,sound_537.mp3,鳩時計01-11(遠い　中).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計01/鳩時計01-11(遠い　中).mp3,10.724807256235827,0.1787467876039304,鳩時計01/鳩時計01-11(遠い　中).mp3
