source,filename,path,duration_seconds,duration_minutes,source_type
otologic_sounds_smart/Pc,OS効果音02-プレビュー.mp3,OS効果音02/OS効果音02-プレビュー.mp3,10.002607709750567,0.1667101284958428,extracted
otologic_sounds_smart/Pc,PC　駆動音03-05(ロング).mp3,効果音＞PC・その他/PC　駆動音03-05(ロング).mp3,66.44408163265307,1.1074013605442177,extracted
otologic_sounds_smart/Pc,PC　駆動音03-07(遠い　オンオフ).mp3,効果音＞PC・その他/PC　駆動音03-07(遠い　オンオフ).mp3,52.41995464852608,0.873665910808768,extracted
otologic_sounds_smart/Pc,OS効果音04-プレビュー.mp3,効果音＞PC・その他/OS効果音04-プレビュー.mp3,22.309433106575963,0.37182388510959935,extracted
otologic_sounds_smart/Pc,PC　駆動音03-03(強制シャットダウン).mp3,効果音＞PC・その他/PC　駆動音03-03(強制シャットダウン).mp3,12.768843537414966,0.2128140589569161,extracted
otologic_sounds_smart/Pc,PC　駆動音03-01(オンオフ).mp3,効果音＞PC・その他/PC　駆動音03-01(オンオフ).mp3,49.59342403628118,0.8265570672713529,extracted
otologic_sounds_smart/Pc,PC　駆動音03-08(遠い　オンオフ).mp3,効果音＞PC・その他/PC　駆動音03-08(遠い　オンオフ).mp3,53.28927437641723,0.8881545729402872,extracted
otologic_sounds_smart/Pc,PC　駆動音03-02(オンオフ).mp3,効果音＞PC・その他/PC　駆動音03-02(オンオフ).mp3,49.70331065759637,0.8283885109599395,extracted
otologic_sounds_smart/Pc,PC　駆動音03-06(ロング).mp3,効果音＞PC・その他/PC　駆動音03-06(ロング).mp3,66.66442176870748,1.1110736961451246,extracted
otologic_sounds_smart/Pc,OS効果音01-23(スピーカー　電話).mp3,ダイヤルアップ接続音01/OS効果音01-23(スピーカー　電話).mp3,8.0837641723356,0.13472940287226,extracted
otologic_sounds_smart/Pc,ダイヤルアップ接続音01-1.mp3,ダイヤルアップ接続音01/ダイヤルアップ接続音01-1.mp3,24.881315192743763,0.4146885865457294,extracted
otologic_sounds_smart/Pc,OS効果音01-11(電話).mp3,ダイヤルアップ接続音01/OS効果音01-11(電話).mp3,8.03702947845805,0.13395049130763417,extracted
otologic_sounds_smart/Pc,PC　駆動音02-17(遠い　ルームノイズ).mp3,PC　駆動音01/PC　駆動音02-17(遠い　ルームノイズ).mp3,66.36746031746031,1.1061243386243385,extracted
otologic_sounds_smart/Pc,PC　駆動音01-02(オンオフ).mp3,PC　駆動音01/PC　駆動音01-02(オンオフ).mp3,75.73891156462585,1.2623151927437641,extracted
otologic_sounds_smart/Pc,PC　駆動音02-16(遠い　ロング).mp3,PC　駆動音01/PC　駆動音02-16(遠い　ロング).mp3,64.95585034013605,1.0825975056689343,extracted
otologic_sounds_smart/Pc,PC　駆動音01-01(オンオフ).mp3,PC　駆動音01/PC　駆動音01-01(オンオフ).mp3,104.59553287981859,1.7432588813303098,extracted
otologic_sounds_smart/Pc,PC　駆動音02-14(遠い　ロング).mp3,PC　駆動音01/PC　駆動音02-14(遠い　ロング).mp3,66.38480725623583,1.1064134542705972,extracted
otologic_sounds_smart/Pc,PC　駆動音02-15(遠い　ロング).mp3,PC　駆動音01/PC　駆動音02-15(遠い　ロング).mp3,65.8852380952381,1.0980873015873016,extracted
otologic_sounds_smart/Pc,PC　駆動音02-12(遠い　強制シャットダウン).mp3,PC　駆動音01/PC　駆動音02-12(遠い　強制シャットダウン).mp3,6.288027210884354,0.10480045351473924,extracted
otologic_sounds_smart/Pc,光学ドライブ02-3(動作音).mp3,フロッピードライブ02/光学ドライブ02-3(動作音).mp3,38.21834467120181,0.6369724111866969,extracted
otologic_sounds_smart/Pc,光学ドライブ02-2(動作音).mp3,フロッピードライブ02/光学ドライブ02-2(動作音).mp3,39.489614512471654,0.6581602418745276,extracted
otologic_sounds_smart/Pc,光学ドライブ01-1(動作音).mp3,フロッピードライブ02/光学ドライブ01-1(動作音).mp3,43.361655328798186,0.7226942554799698,extracted
otologic_sounds_smart/Pc,光学ドライブ01-2(動作音).mp3,フロッピードライブ02/光学ドライブ01-2(動作音).mp3,22.716349206349207,0.3786058201058201,extracted
